order_id,restaurant_name,cuisine_type,city,meal_type,order_date,order_time,order_value,delivery_time_mins,rating,online_payment,discount_applied,discount_amount
2572,Sagar Ratna,South Indian,Delhi,Snack,2023-01-04,19:00:48,1259,70,4.0,Yes,No,0
2573,McDonald's,Fast Food,Kolkata,Snack,2023-04-11,12:51:27,945,35,3.8,Yes,No,0
2574,Moti Mahal,North Indian,Chennai,Lunch,2023-04-08,01:13:55,1039,27,4.8,Yes,No,0
2575,McDonald's,Fast Food,Mumbai,Breakfast,2023-05-04,23:09:03,339,62,4.0,Yes,No,0
2576,Wow Momo,Chinese,Pune,Lunch,2023-10-23,04:31:57,1324,71,3.5,Yes,Yes,86
2577,Barbeque Nation,North Indian,Mumbai,Dinner,2023-03-21,08:19:19,813,68,3.5,No,No,0
2578,Barbeque Nation,North Indian,Jaipur,Dinner,2023-05-26,23:49:46,1327,58,4.0,Yes,No,0
2579,Wow Momo,Chinese,Kolkata,Snack,2023-06-21,20:09:59,453,65,3.4,Yes,No,0
2580,Biryani Blues,Biryani,Chennai,Breakfast,2023-11-11,22:48:12,435,65,4.1,Yes,No,0
2581,Social,Continental,Bangalore,Lunch,2023-09-11,18:50:35,605,52,4.0,Yes,Yes,58
2582,Pizza Hut,Fast Food,Bangalore,Breakfast,2023-07-26,12:08:44,859,52,4.4,No,No,0
2583,Paradise Biryani,Biryani,Bangalore,Snack,2023-03-30,15:32:08,1767,42,4.3,Yes,No,0
2584,Burger King,Fast Food,Bangalore,Lunch,2023-05-15,02:25:15,1080,21,4.0,Yes,Yes,44
2585,Mainland China,Chinese,Bangalore,Dinner,2023-02-11,23:01:00,1274,27,4.6,Yes,No,0
2586,Punjab Grill,North Indian,Pune,Dinner,2023-08-08,13:09:22,186,38,4.4,No,Yes,28
2587,Domino's Pizza,Fast Food,Jaipur,Lunch,2023-03-27,09:49:03,263,36,4.2,Yes,Yes,41
2588,Biryani Blues,Biryani,Hyderabad,Lunch,2023-06-28,07:29:26,327,21,4.1,Yes,Yes,52
2589,Moti Mahal,North Indian,Kolkata,Breakfast,2023-05-17,14:08:08,333,28,3.9,Yes,No,0
2590,Saravana Bhavan,South Indian,Delhi,Snack,2023-10-13,22:41:26,1029,47,4.3,Yes,No,0
2591,Wow Momo,Chinese,Chennai,Snack,2023-10-10,01:16:29,244,39,4.4,Yes,No,0
2592,Chaayos,Beverages,Hyderabad,Dinner,2023-05-30,00:08:05,201,26,4.5,Yes,Yes,21
2593,Saravana Bhavan,South Indian,Jaipur,Lunch,2023-10-12,13:41:59,783,51,4.4,Yes,Yes,109
2594,Mainland China,Chinese,Kolkata,Breakfast,2023-07-11,02:01:37,989,54,3.7,Yes,Yes,52
2595,Behrouz Biryani,Biryani,Bangalore,Snack,2023-06-26,06:51:18,157,52,3.9,No,No,0
2596,Pizza Hut,Fast Food,Pune,Snack,2023-03-01,14:44:00,416,37,4.7,No,No,0
2597,Mainland China,Chinese,Jaipur,Dinner,2023-11-04,04:19:48,1427,38,4.2,Yes,No,0
2598,Punjab Grill,North Indian,Delhi,Lunch,2023-05-21,18:24:31,180,22,4.4,Yes,No,0
2599,Burger King,Fast Food,Jaipur,Dinner,2023-02-26,20:51:07,407,35,4.1,Yes,Yes,98
2600,Domino's Pizza,Fast Food,Chennai,Snack,2023-12-08,14:07:31,1663,68,3.7,Yes,Yes,58
2601,McDonald's,Fast Food,Pune,Snack,2023-11-24,21:46:19,667,58,4.2,Yes,Yes,111
2602,Wow Momo,Chinese,Bangalore,Breakfast,2023-06-05,13:11:20,1501,64,3.6,Yes,No,0
2603,McDonald's,Fast Food,Mumbai,Breakfast,2023-09-18,18:15:51,1604,59,3.9,Yes,No,0
2604,Mainland China,Chinese,Mumbai,Lunch,2023-06-30,09:03:31,660,20,4.9,No,Yes,98
2605,KFC,Fast Food,Pune,Dinner,2023-07-14,16:27:53,1179,71,3.4,Yes,No,0
2606,Social,Continental,Chennai,Snack,2023-07-28,19:42:52,197,45,4.0,Yes,No,0
2607,Haldiram's,Snacks,Mumbai,Breakfast,2023-03-12,21:59:04,336,30,4.7,Yes,No,0
2608,Subway,Fast Food,Chennai,Breakfast,2023-11-08,20:33:14,1637,31,4.1,Yes,Yes,122
2609,Domino's Pizza,Fast Food,Chennai,Snack,2023-01-02,23:03:56,640,51,3.7,No,Yes,34
2610,Subway,Fast Food,Bangalore,Breakfast,2023-09-29,17:54:57,562,26,4.5,Yes,Yes,42
2611,Wow Momo,Chinese,Delhi,Breakfast,2023-03-23,20:00:19,759,50,4.4,Yes,Yes,147
2612,Haldiram's,Snacks,Jaipur,Snack,2023-01-19,00:54:11,1748,67,3.4,No,Yes,110
2613,Sagar Ratna,South Indian,Delhi,Dinner,2023-02-08,14:17:35,1341,61,3.7,No,No,0
2614,Paradise Biryani,Biryani,Pune,Breakfast,2023-09-02,11:46:52,396,24,4.1,No,No,0
2615,KFC,Fast Food,Pune,Lunch,2023-10-02,13:58:13,394,21,4.5,Yes,No,0
2616,Social,Continental,Jaipur,Breakfast,2023-07-03,12:19:08,431,69,3.7,Yes,No,0
2617,KFC,Fast Food,Jaipur,Breakfast,2023-06-11,16:45:25,366,47,3.6,Yes,No,0
2618,Smoke House Deli,Continental,Bangalore,Lunch,2023-12-14,10:25:17,565,63,4.0,No,No,0
2619,Smoke House Deli,Continental,Jaipur,Breakfast,2023-07-28,06:58:40,555,51,3.9,Yes,Yes,134
2620,Chaayos,Beverages,Mumbai,Breakfast,2023-03-13,00:55:59,1784,38,4.3,Yes,No,0
2621,Behrouz Biryani,Biryani,Delhi,Breakfast,2023-03-08,05:52:18,1483,36,4.4,Yes,Yes,54
2622,Subway,Fast Food,Kolkata,Lunch,2023-03-05,08:27:32,398,45,4.2,No,No,0
2623,Pizza Hut,Fast Food,Pune,Snack,2023-04-12,03:28:33,965,62,3.8,No,No,0
2624,Saravana Bhavan,South Indian,Mumbai,Snack,2023-08-30,00:25:49,1563,27,4.1,Yes,No,0
2625,Biryani Blues,Biryani,Mumbai,Dinner,2023-01-22,15:52:46,1656,27,4.7,Yes,Yes,119
2626,McDonald's,Fast Food,Delhi,Snack,2023-12-27,15:11:51,169,33,4.0,Yes,No,0
2627,Social,Continental,Chennai,Lunch,2023-04-20,21:04:35,583,64,4.1,Yes,No,0
2628,Mainland China,Chinese,Hyderabad,Lunch,2023-04-23,09:33:33,1259,74,3.5,Yes,Yes,26
2629,Barbeque Nation,North Indian,Chennai,Breakfast,2023-10-15,04:09:34,1020,58,4.2,Yes,Yes,100
2630,KFC,Fast Food,Delhi,Lunch,2023-02-09,12:46:23,904,24,4.3,Yes,No,0
2631,Mainland China,Chinese,Kolkata,Dinner,2023-06-07,08:09:41,1610,70,3.5,Yes,Yes,99
2632,Mainland China,Chinese,Mumbai,Breakfast,2023-01-02,13:16:09,817,21,4.8,Yes,No,0
2633,Chaayos,Beverages,Chennai,Lunch,2023-07-10,20:34:26,1185,72,4.0,No,Yes,101
2634,Smoke House Deli,Continental,Hyderabad,Dinner,2023-05-05,23:29:09,1674,68,4.2,Yes,Yes,39
2635,Behrouz Biryani,Biryani,Jaipur,Dinner,2023-11-10,19:27:46,351,28,4.1,Yes,No,0
2636,Smoke House Deli,Continental,Mumbai,Dinner,2023-05-22,00:41:59,681,29,4.2,Yes,No,0
2637,Sagar Ratna,South Indian,Jaipur,Lunch,2023-03-30,12:33:52,1653,44,3.7,Yes,No,0
2638,Chaayos,Beverages,Pune,Dinner,2023-06-14,13:15:41,1733,49,4.0,Yes,No,0
2639,McDonald's,Fast Food,Jaipur,Breakfast,2023-01-11,22:36:28,1093,33,3.9,No,Yes,112
2640,Pizza Hut,Fast Food,Chennai,Snack,2023-07-26,18:29:08,1463,68,3.5,Yes,Yes,45
2641,Smoke House Deli,Continental,Pune,Dinner,2023-03-30,23:38:20,1235,21,4.8,No,No,0
2642,McDonald's,Fast Food,Chennai,Dinner,2023-10-02,09:23:38,1090,62,3.6,Yes,Yes,64
2643,Paradise Biryani,Biryani,Chennai,Snack,2023-09-24,11:00:14,1231,45,4.6,No,Yes,96
2644,Domino's Pizza,Fast Food,Jaipur,Snack,2023-06-16,18:56:31,663,28,3.9,No,No,0
2645,Subway,Fast Food,Bangalore,Snack,2023-01-27,14:03:25,1596,33,4.7,Yes,No,0
2646,Mainland China,Chinese,Kolkata,Snack,2023-06-12,12:01:29,1566,28,4.2,Yes,Yes,130
2647,Social,Continental,Jaipur,Breakfast,2023-06-08,04:16:01,1525,64,3.4,Yes,No,0
2648,Social,Continental,Kolkata,Lunch,2023-03-10,19:50:24,267,64,3.7,Yes,Yes,86
2649,Barbeque Nation,North Indian,Pune,Breakfast,2023-09-25,06:08:20,1224,73,3.8,Yes,No,0
2650,Subway,Fast Food,Kolkata,Breakfast,2023-12-18,17:23:54,820,58,4.3,No,No,0
2651,Barbeque Nation,North Indian,Pune,Lunch,2023-09-23,02:56:36,1493,67,3.6,No,Yes,141
2652,Social,Continental,Jaipur,Snack,2023-10-04,08:01:01,844,42,3.9,No,Yes,27
2653,KFC,Fast Food,Chennai,Lunch,2023-11-25,12:41:59,520,50,3.8,No,No,0
2654,Biryani Blues,Biryani,Jaipur,Lunch,2023-03-12,08:10:01,272,65,3.5,Yes,No,0
2655,Haldiram's,Snacks,Mumbai,Breakfast,2023-11-21,23:18:27,1101,73,3.6,No,No,0
2656,Sagar Ratna,South Indian,Mumbai,Snack,2023-02-11,17:39:29,1016,30,3.9,Yes,Yes,115
2657,Haldiram's,Snacks,Chennai,Dinner,2023-11-22,10:48:03,1281,45,4.2,Yes,Yes,115
2658,Punjab Grill,North Indian,Mumbai,Snack,2023-08-14,00:48:05,166,33,4.4,Yes,Yes,27
2659,Punjab Grill,North Indian,Kolkata,Breakfast,2023-02-07,11:34:21,695,31,4.5,Yes,No,0
2660,McDonald's,Fast Food,Delhi,Snack,2023-08-01,12:30:40,201,75,3.2,No,Yes,75
2661,McDonald's,Fast Food,Kolkata,Lunch,2023-06-23,09:44:32,1744,22,4.9,Yes,Yes,94
2662,Moti Mahal,North Indian,Hyderabad,Lunch,2023-03-14,01:59:29,996,73,3.7,Yes,No,0
2663,Pizza Hut,Fast Food,Hyderabad,Breakfast,2023-12-02,11:58:50,1052,30,4.4,No,No,0
2664,KFC,Fast Food,Delhi,Lunch,2023-08-07,21:52:40,216,67,3.7,Yes,No,0
2665,Domino's Pizza,Fast Food,Bangalore,Dinner,2023-08-28,11:30:22,1642,59,4.2,Yes,Yes,76
2666,Sagar Ratna,South Indian,Hyderabad,Lunch,2023-06-29,18:18:49,1585,30,4.8,No,Yes,42
2667,Punjab Grill,North Indian,Mumbai,Snack,2023-03-28,15:08:05,862,61,3.4,No,Yes,52
2668,Chaayos,Beverages,Kolkata,Snack,2023-06-03,18:54:18,1472,41,4.5,No,Yes,97
2669,Saravana Bhavan,South Indian,Hyderabad,Snack,2023-04-14,03:52:54,1426,67,3.9,Yes,Yes,135
2670,Barbeque Nation,North Indian,Kolkata,Dinner,2023-11-14,06:16:21,155,46,4.4,Yes,No,0
2671,Barbeque Nation,North Indian,Bangalore,Breakfast,2023-08-01,05:44:10,170,62,4.1,Yes,No,0
2672,Punjab Grill,North Indian,Delhi,Lunch,2023-03-14,15:14:14,1730,24,4.8,Yes,Yes,28
2673,Wow Momo,Chinese,Chennai,Breakfast,2023-08-16,10:33:33,611,31,4.7,Yes,Yes,83
2674,Subway,Fast Food,Bangalore,Breakfast,2023-03-07,11:45:18,651,42,3.7,Yes,No,0
2675,Paradise Biryani,Biryani,Pune,Breakfast,2023-02-14,10:06:09,1416,66,3.5,Yes,No,0
2676,Paradise Biryani,Biryani,Delhi,Lunch,2023-11-29,12:07:29,979,57,3.9,Yes,No,0
2677,Subway,Fast Food,Hyderabad,Lunch,2023-03-17,04:32:33,482,38,4.6,No,Yes,129
2678,Biryani Blues,Biryani,Delhi,Breakfast,2023-05-16,00:35:35,1305,67,4.0,Yes,Yes,52
2679,Wow Momo,Chinese,Chennai,Breakfast,2023-03-05,03:04:53,1337,23,4.4,Yes,No,0
2680,Pizza Hut,Fast Food,Pune,Lunch,2023-01-23,06:04:33,391,29,4.1,No,No,0
2681,Subway,Fast Food,Mumbai,Snack,2023-06-28,21:30:49,782,57,3.8,Yes,Yes,23
2682,Pizza Hut,Fast Food,Bangalore,Dinner,2023-09-07,05:46:53,340,56,3.7,No,No,0
2683,Sagar Ratna,South Indian,Mumbai,Lunch,2023-03-12,13:17:06,960,48,3.7,Yes,Yes,143
2684,Saravana Bhavan,South Indian,Hyderabad,Snack,2023-02-20,02:03:39,1017,74,4.1,No,No,0
2685,Biryani Blues,Biryani,Kolkata,Dinner,2023-05-30,02:42:19,360,29,4.6,No,Yes,134
2686,KFC,Fast Food,Delhi,Breakfast,2023-08-11,02:52:08,1364,30,4.5,Yes,No,0
2687,Biryani Blues,Biryani,Chennai,Breakfast,2023-03-16,12:43:56,490,65,3.4,Yes,No,0
2688,KFC,Fast Food,Pune,Dinner,2023-01-05,04:34:59,800,26,4.2,Yes,Yes,46
2689,Burger King,Fast Food,Hyderabad,Breakfast,2023-07-21,06:44:52,1054,51,4.5,No,No,0
2690,Biryani Blues,Biryani,Chennai,Snack,2023-08-24,11:20:21,409,43,4.3,Yes,Yes,59
2691,McDonald's,Fast Food,Hyderabad,Dinner,2023-09-02,08:01:04,1784,63,3.7,Yes,No,0
2692,Punjab Grill,North Indian,Delhi,Dinner,2023-10-28,00:23:58,1261,50,4.0,No,No,0
2693,Pizza Hut,Fast Food,Hyderabad,Lunch,2023-12-09,08:02:39,630,68,3.5,No,No,0
2694,Haldiram's,Snacks,Pune,Breakfast,2023-03-06,18:34:18,846,49,4.3,Yes,No,0
2695,Wow Momo,Chinese,Delhi,Dinner,2023-09-05,12:58:51,1181,70,4.0,Yes,No,0
2696,Mainland China,Chinese,Bangalore,Dinner,2023-09-29,23:32:23,1045,65,4.1,Yes,No,0
2697,Punjab Grill,North Indian,Delhi,Dinner,2023-06-04,20:41:00,1137,28,4.5,Yes,No,0
2698,Burger King,Fast Food,Hyderabad,Dinner,2023-10-14,14:23:55,914,25,4.7,No,Yes,60
2699,Punjab Grill,North Indian,Bangalore,Dinner,2023-01-04,16:22:14,1696,26,4.4,Yes,No,0
2700,Pizza Hut,Fast Food,Bangalore,Dinner,2023-06-24,00:24:44,502,55,3.9,Yes,Yes,23
2701,McDonald's,Fast Food,Bangalore,Lunch,2023-04-06,17:56:22,710,25,4.2,Yes,No,0
2702,Barbeque Nation,North Indian,Delhi,Snack,2023-06-03,12:15:05,498,73,3.9,Yes,Yes,124
2703,Pizza Hut,Fast Food,Delhi,Dinner,2023-12-24,01:36:25,851,72,4.1,Yes,No,0
2704,Subway,Fast Food,Bangalore,Breakfast,2023-07-05,15:57:26,733,61,3.4,Yes,No,0
2705,McDonald's,Fast Food,Delhi,Breakfast,2023-08-12,14:39:01,599,35,4.1,Yes,No,0
2706,Sagar Ratna,South Indian,Bangalore,Lunch,2023-03-04,14:18:37,760,73,3.7,Yes,No,0
2707,KFC,Fast Food,Kolkata,Breakfast,2023-09-28,04:15:53,245,46,4.6,Yes,No,0
2708,Smoke House Deli,Continental,Delhi,Dinner,2023-06-05,16:01:48,725,45,3.7,No,Yes,141
2709,Chaayos,Beverages,Bangalore,Snack,2023-04-20,14:39:12,597,65,3.9,Yes,Yes,23
2710,Moti Mahal,North Indian,Pune,Lunch,2023-06-30,03:44:29,505,32,4.1,Yes,No,0
2711,Chaayos,Beverages,Bangalore,Lunch,2023-09-19,19:34:47,377,33,4.8,Yes,No,0
2712,Haldiram's,Snacks,Delhi,Dinner,2023-04-21,06:48:59,1609,25,4.9,Yes,Yes,71
2713,Haldiram's,Snacks,Kolkata,Dinner,2023-04-18,12:42:34,739,27,4.8,Yes,No,0
2714,Punjab Grill,North Indian,Jaipur,Snack,2023-09-14,01:35:36,945,53,3.9,No,Yes,128
2715,Subway,Fast Food,Chennai,Dinner,2023-03-12,06:17:16,1427,22,4.8,No,Yes,141
2716,Paradise Biryani,Biryani,Pune,Breakfast,2023-07-19,00:25:48,1277,48,3.6,Yes,No,0
2717,Sagar Ratna,South Indian,Hyderabad,Lunch,2023-04-27,18:08:58,1578,31,3.9,Yes,No,0
2718,Mainland China,Chinese,Hyderabad,Snack,2023-04-30,19:31:43,696,69,3.5,No,Yes,76
2719,Wow Momo,Chinese,Pune,Snack,2023-10-31,14:33:36,836,70,3.4,No,No,0
2720,Wow Momo,Chinese,Jaipur,Breakfast,2023-03-06,14:38:40,885,75,3.5,Yes,No,0
2721,KFC,Fast Food,Kolkata,Lunch,2023-06-12,16:14:37,1295,56,3.5,No,Yes,70
2722,Social,Continental,Kolkata,Dinner,2023-01-25,21:14:46,1487,20,5.0,Yes,No,0
2723,Paradise Biryani,Biryani,Hyderabad,Dinner,2023-09-01,09:04:43,790,50,4.3,Yes,Yes,43
2724,Pizza Hut,Fast Food,Chennai,Lunch,2023-05-06,02:36:45,1747,57,4.0,Yes,No,0
2725,KFC,Fast Food,Jaipur,Breakfast,2023-04-13,00:37:16,1526,47,3.6,No,No,0
2726,Chaayos,Beverages,Mumbai,Dinner,2023-03-28,14:23:31,1083,52,4.5,Yes,No,0
2727,Subway,Fast Food,Jaipur,Breakfast,2023-06-04,04:39:31,1640,44,3.7,No,No,0
2728,Saravana Bhavan,South Indian,Kolkata,Dinner,2023-12-15,08:13:59,998,74,3.7,No,Yes,123
2729,Mainland China,Chinese,Mumbai,Dinner,2023-09-14,07:27:29,758,64,3.4,Yes,No,0
2730,Sagar Ratna,South Indian,Delhi,Breakfast,2023-02-28,06:12:14,1077,50,4.5,Yes,No,0
2731,Haldiram's,Snacks,Delhi,Dinner,2023-05-11,05:57:59,233,64,3.8,No,Yes,94
2732,KFC,Fast Food,Pune,Snack,2023-10-20,17:31:30,1027,22,4.3,Yes,Yes,83
2733,Behrouz Biryani,Biryani,Chennai,Snack,2023-08-19,07:08:45,1192,35,4.0,No,No,0
2734,Behrouz Biryani,Biryani,Hyderabad,Breakfast,2023-11-14,18:56:16,978,50,4.3,Yes,No,0
2735,Biryani Blues,Biryani,Bangalore,Lunch,2023-06-13,16:33:10,990,74,3.7,Yes,Yes,24
2736,Social,Continental,Jaipur,Snack,2023-05-09,03:24:17,596,52,4.3,Yes,No,0
2737,Smoke House Deli,Continental,Hyderabad,Snack,2023-03-21,16:40:59,773,63,4.2,No,No,0
2738,Barbeque Nation,North Indian,Pune,Dinner,2023-11-26,17:25:44,194,74,3.9,Yes,No,0
2739,Biryani Blues,Biryani,Bangalore,Breakfast,2023-09-28,00:55:23,1082,23,4.2,No,No,0
2740,McDonald's,Fast Food,Kolkata,Snack,2023-01-12,21:11:33,983,45,3.8,Yes,Yes,122
2741,Punjab Grill,North Indian,Delhi,Snack,2023-03-16,18:22:50,1338,57,3.6,Yes,No,0
2742,Moti Mahal,North Indian,Bangalore,Snack,2023-02-16,22:27:45,1300,29,4.3,Yes,Yes,79
2743,Behrouz Biryani,Biryani,Mumbai,Snack,2023-10-14,18:20:59,162,54,3.9,Yes,No,0
2744,Wow Momo,Chinese,Bangalore,Snack,2023-08-17,10:08:49,747,30,3.9,Yes,Yes,80
2745,Paradise Biryani,Biryani,Chennai,Breakfast,2023-02-14,04:48:51,728,42,4.4,No,No,0
2746,Barbeque Nation,North Indian,Kolkata,Lunch,2023-01-25,23:57:01,1413,41,4.5,No,Yes,20
2747,Saravana Bhavan,South Indian,Chennai,Lunch,2023-04-16,19:04:12,625,55,4.4,Yes,No,0
2748,KFC,Fast Food,Delhi,Lunch,2023-11-01,08:19:04,1570,63,4.2,Yes,No,0
2749,Mainland China,Chinese,Mumbai,Snack,2023-07-03,10:28:28,1178,75,4.1,No,No,0
2750,Pizza Hut,Fast Food,Chennai,Lunch,2023-09-21,13:33:41,383,41,4.6,Yes,Yes,117
2751,Wow Momo,Chinese,Bangalore,Breakfast,2023-05-08,22:28:18,153,32,4.8,Yes,Yes,141
2752,Domino's Pizza,Fast Food,Bangalore,Snack,2023-09-03,07:34:56,761,22,4.4,Yes,Yes,27
2753,Social,Continental,Delhi,Breakfast,2023-06-26,18:01:29,476,45,3.8,Yes,No,0
2754,Chaayos,Beverages,Bangalore,Dinner,2023-11-20,19:24:37,762,73,3.7,Yes,No,0
2755,Barbeque Nation,North Indian,Jaipur,Lunch,2023-07-20,20:38:20,1189,62,3.9,Yes,No,0
2756,Punjab Grill,North Indian,Jaipur,Dinner,2023-02-04,19:50:14,304,46,4.1,No,No,0
2757,Haldiram's,Snacks,Kolkata,Breakfast,2023-03-08,22:24:26,1788,50,4.0,Yes,Yes,28
2758,Social,Continental,Bangalore,Breakfast,2023-04-04,13:57:58,1429,27,4.4,Yes,No,0
2759,Subway,Fast Food,Chennai,Dinner,2023-04-15,22:16:37,597,40,4.5,No,No,0
2760,Punjab Grill,North Indian,Chennai,Dinner,2023-07-23,00:39:11,1543,72,4.1,Yes,Yes,65
2761,Barbeque Nation,North Indian,Chennai,Lunch,2023-04-27,03:57:10,482,62,4.2,Yes,No,0
2762,Sagar Ratna,South Indian,Delhi,Breakfast,2023-12-31,22:08:16,469,34,4.2,Yes,Yes,66
2763,Mainland China,Chinese,Chennai,Snack,2023-06-07,15:31:01,1592,23,4.2,No,No,0
2764,Behrouz Biryani,Biryani,Delhi,Lunch,2023-12-23,23:05:26,1694,38,4.0,Yes,Yes,98
2765,Domino's Pizza,Fast Food,Pune,Dinner,2023-03-28,16:02:27,1580,68,3.7,Yes,No,0
2766,Mainland China,Chinese,Jaipur,Dinner,2023-10-30,19:43:45,720,63,3.4,Yes,No,0
2767,Wow Momo,Chinese,Bangalore,Breakfast,2023-05-18,03:28:13,1618,56,3.9,No,Yes,114
2768,Wow Momo,Chinese,Kolkata,Snack,2023-03-01,11:15:38,554,28,4.1,Yes,No,0
2769,Pizza Hut,Fast Food,Jaipur,Snack,2023-04-21,12:18:40,1348,24,4.1,Yes,No,0
2770,Smoke House Deli,Continental,Bangalore,Lunch,2023-10-19,00:28:35,253,36,3.9,No,Yes,62
2771,Chaayos,Beverages,Bangalore,Breakfast,2023-05-30,09:34:13,1003,45,3.7,No,No,0
2772,Moti Mahal,North Indian,Kolkata,Lunch,2023-03-15,18:56:52,856,44,4.3,Yes,No,0
2773,Sagar Ratna,South Indian,Hyderabad,Lunch,2023-05-05,20:21:36,1689,55,4.2,No,No,0
2774,Social,Continental,Jaipur,Snack,2023-06-25,11:03:49,1401,31,4.2,No,Yes,97
2775,Haldiram's,Snacks,Hyderabad,Dinner,2023-07-24,07:08:34,503,23,4.5,Yes,No,0
2776,KFC,Fast Food,Mumbai,Dinner,2023-03-20,01:27:33,1385,53,4.3,Yes,Yes,52
2777,Pizza Hut,Fast Food,Delhi,Breakfast,2023-01-03,01:11:17,286,38,4.0,No,No,0
2778,Biryani Blues,Biryani,Mumbai,Dinner,2023-10-16,04:24:10,1485,62,3.6,Yes,No,0
2779,Moti Mahal,North Indian,Mumbai,Lunch,2023-04-28,01:02:24,392,21,4.2,No,No,0
2780,Biryani Blues,Biryani,Jaipur,Lunch,2023-01-14,05:11:08,1361,59,4.0,Yes,No,0
2781,Pizza Hut,Fast Food,Chennai,Lunch,2023-10-16,14:34:38,1759,62,4.3,Yes,No,0
2782,Barbeque Nation,North Indian,Pune,Lunch,2023-01-22,22:20:02,1212,31,4.1,Yes,Yes,144
2783,Chaayos,Beverages,Kolkata,Breakfast,2023-08-31,01:03:03,684,55,4.4,No,Yes,28
2784,Saravana Bhavan,South Indian,Kolkata,Lunch,2023-12-08,20:06:20,158,25,4.4,Yes,Yes,20
2785,Behrouz Biryani,Biryani,Kolkata,Snack,2023-02-09,08:45:55,1227,47,4.2,No,Yes,94
2786,Barbeque Nation,North Indian,Chennai,Lunch,2023-11-06,05:41:25,779,51,3.8,Yes,No,0
2787,KFC,Fast Food,Mumbai,Lunch,2023-07-07,14:04:27,1502,59,3.7,No,Yes,23
2788,Domino's Pizza,Fast Food,Jaipur,Snack,2023-07-12,21:49:31,552,61,3.6,No,No,0
2789,Domino's Pizza,Fast Food,Hyderabad,Snack,2023-02-03,19:04:43,1701,56,4.2,Yes,Yes,57
2790,Paradise Biryani,Biryani,Mumbai,Lunch,2023-07-20,14:04:46,1141,32,4.0,Yes,Yes,96
2791,Punjab Grill,North Indian,Chennai,Dinner,2023-04-18,03:45:38,1068,38,4.3,Yes,No,0
2792,Smoke House Deli,Continental,Kolkata,Breakfast,2023-06-22,17:44:27,1685,54,3.9,Yes,Yes,100
2793,McDonald's,Fast Food,Delhi,Snack,2023-06-10,22:27:41,808,24,4.7,Yes,No,0
2794,Domino's Pizza,Fast Food,Pune,Breakfast,2023-07-08,00:52:50,1573,35,4.7,Yes,No,0
2795,Moti Mahal,North Indian,Pune,Breakfast,2023-04-15,09:47:49,870,44,3.8,Yes,Yes,38
2796,Mainland China,Chinese,Pune,Breakfast,2023-05-15,01:13:52,859,54,4.2,Yes,No,0
2797,Behrouz Biryani,Biryani,Chennai,Dinner,2023-10-07,07:09:52,1789,59,3.8,Yes,Yes,49
2798,Pizza Hut,Fast Food,Delhi,Snack,2023-11-16,06:40:51,1118,20,4.1,Yes,No,0
2799,KFC,Fast Food,Delhi,Dinner,2023-05-05,04:40:22,788,27,4.4,Yes,Yes,58
2800,Punjab Grill,North Indian,Mumbai,Breakfast,2023-09-22,19:07:29,578,57,3.8,Yes,No,0
2801,Domino's Pizza,Fast Food,Hyderabad,Dinner,2023-12-22,19:34:25,1264,55,3.9,Yes,No,0
2802,Barbeque Nation,North Indian,Jaipur,Breakfast,2023-03-01,04:33:53,952,40,3.9,Yes,Yes,117
2803,Burger King,Fast Food,Kolkata,Lunch,2023-12-04,00:34:29,567,66,3.5,No,Yes,71
2804,Domino's Pizza,Fast Food,Hyderabad,Snack,2023-04-27,20:01:33,689,74,3.2,Yes,No,0
2805,Smoke House Deli,Continental,Delhi,Snack,2023-01-17,20:41:20,1371,30,3.9,Yes,No,0
2806,Sagar Ratna,South Indian,Mumbai,Dinner,2023-12-03,12:28:05,605,25,4.0,Yes,No,0
2807,Pizza Hut,Fast Food,Mumbai,Breakfast,2023-05-11,13:05:23,1250,37,4.3,Yes,No,0
2808,Punjab Grill,North Indian,Kolkata,Lunch,2023-03-14,18:01:59,1497,27,4.0,No,Yes,95
2809,Behrouz Biryani,Biryani,Bangalore,Lunch,2023-01-08,08:36:21,792,34,4.4,No,No,0
2810,Barbeque Nation,North Indian,Jaipur,Snack,2023-04-17,05:09:33,894,65,3.6,No,No,0
2811,Domino's Pizza,Fast Food,Bangalore,Lunch,2023-02-01,08:59:07,1058,68,3.3,No,No,0
2812,McDonald's,Fast Food,Pune,Lunch,2023-08-13,06:06:23,707,46,4.5,No,No,0
2813,Chaayos,Beverages,Bangalore,Snack,2023-03-12,03:52:33,658,40,4.4,No,Yes,113
2814,KFC,Fast Food,Delhi,Lunch,2023-10-19,05:33:41,937,24,4.7,Yes,Yes,53
2815,Saravana Bhavan,South Indian,Jaipur,Snack,2023-01-03,15:20:34,592,44,4.2,Yes,No,0
2816,Domino's Pizza,Fast Food,Kolkata,Lunch,2023-01-17,11:05:14,961,45,3.9,Yes,No,0
2817,Domino's Pizza,Fast Food,Bangalore,Breakfast,2023-09-09,14:17:04,1446,47,3.9,Yes,No,0
2818,Mainland China,Chinese,Mumbai,Breakfast,2023-12-01,03:52:35,593,57,3.5,Yes,Yes,35
2819,KFC,Fast Food,Delhi,Lunch,2023-05-23,00:31:20,427,21,4.6,Yes,Yes,71
2820,Behrouz Biryani,Biryani,Pune,Snack,2023-09-28,16:15:03,1373,43,3.9,Yes,No,0
2821,Punjab Grill,North Indian,Kolkata,Breakfast,2023-01-20,13:44:12,1426,65,3.9,Yes,Yes,138
